segment,id,x,y,z,visibility
pose,0,0.5386336445808411,0.4554208517074585,-1.1953133344650269,0.9999831914901733
pose,1,0.5588061213493347,0.401053249835968,-1.1794816255569458,0.9999537467956543
pose,2,0.5705344676971436,0.4005078077316284,-1.1792500019073486,0.9999148845672607
pose,3,0.5802407264709473,0.39984917640686035,-1.1792705059051514,0.9999476671218872
pose,4,0.5183241367340088,0.4032885432243347,-1.1602877378463745,0.9999427795410156
pose,5,0.5073071122169495,0.4041489362716675,-1.1604869365692139,0.9998868703842163
pose,6,0.4983375668525696,0.4051129221916199,-1.160581350326538,0.9999305009841919
pose,7,0.6024916172027588,0.4188443422317505,-0.9499931335449219,0.9999151229858398
pose,8,0.4876548647880554,0.4298313856124878,-0.8521918654441833,0.9998183846473694
pose,9,0.5662102103233337,0.5068175196647644,-1.1052443981170654,0.999963641166687
pose,10,0.5172306299209595,0.5096293091773987,-1.07794988155365,0.9999536275863647
pose,11,0.7010030150413513,0.7036075592041016,-0.7636092901229858,0.9991714954376221
pose,12,0.4215885400772095,0.6848882436752319,-0.5955581068992615,0.999075174331665
pose,13,0.8075879812240601,0.9857020378112793,-0.7979592084884644,0.8894654512405396
pose,14,0.23601499199867249,0.9282464981079102,-0.8880543112754822,0.9971290230751038
pose,15,0.8743817210197449,1.226663589477539,-0.8874562978744507,0.5853917598724365
pose,16,0.2836649417877197,0.5517582893371582,-1.3268587589263916,0.994788646697998
pose,17,0.9062949419021606,1.2835687398910522,-0.9238694906234741,0.3404935300350189
pose,18,0.2698187828063965,0.43972039222717285,-1.404951810836792,0.9569927453994751
pose,19,0.8845186233520508,1.2735223770141602,-0.9525007605552673,0.42962560057640076
pose,20,0.30106276273727417,0.4217769503593445,-1.3484551906585693,0.9588374495506287
pose,21,0.8669658303260803,1.2618589401245117,-0.90213543176651,0.511501133441925
pose,22,0.3144392967224121,0.468781054019928,-1.318552851676941,0.960062563419342
pose,23,0.6409616470336914,1.2800395488739014,-0.0590091198682785,0.0075296927243471146
pose,24,0.46219438314437866,1.280557632446289,0.061133429408073425,0.013339819386601448
pose,25,0.6464739441871643,1.7585971355438232,0.19201813638210297,0.0012101952452212572
pose,26,0.4790223240852356,1.7686543464660645,0.4047142565250397,0.0016200174577534199
pose,27,0.6484873294830322,2.1430139541625977,0.8291712999343872,1.4069383723835927e-05
pose,28,0.48436278104782104,2.138606071472168,0.9488227367401123,8.44749592943117e-06
pose,29,0.6543511152267456,2.211090087890625,0.8744751214981079,6.339476385619491e-06
pose,30,0.4831542670726776,2.1983556747436523,0.9991111159324646,6.604615009564441e-06
pose,31,0.6193560361862183,2.2975988388061523,0.5276073217391968,1.2555282410176005e-05
pose,32,0.5091874599456787,2.309640407562256,0.6425588130950928,4.672253635362722e-05
right_hand,0,0.2802468538284302,0.5502610802650452,-2.444490689867962e-07,0.0
right_hand,1,0.3149353563785553,0.513090968132019,-0.013181349262595177,0.0
right_hand,2,0.3382343053817749,0.47241267561912537,-0.02601665072143078,0.0
right_hand,3,0.35161781311035156,0.43884527683258057,-0.03930835425853729,0.0
right_hand,4,0.35505765676498413,0.4124104082584381,-0.05137650668621063,0.0
right_hand,5,0.2949677109718323,0.37022143602371216,-0.023261837661266327,0.0
right_hand,6,0.3216392397880554,0.3786363899707794,-0.044516220688819885,0.0
right_hand,7,0.33731868863105774,0.43454843759536743,-0.057796910405159,0.0
right_hand,8,0.34196487069129944,0.4723845422267914,-0.06439701467752457,0.0
right_hand,9,0.27071934938430786,0.391522616147995,-0.026982519775629044,0.0
right_hand,10,0.2987722158432007,0.3993452191352844,-0.04777112230658531,0.0
right_hand,11,0.31893208622932434,0.45632204413414,-0.054987214505672455,0.0
right_hand,12,0.32627278566360474,0.49772995710372925,-0.057549554854631424,0.0
right_hand,13,0.25213614106178284,0.4252128005027771,-0.03207539767026901,0.0
right_hand,14,0.2765684723854065,0.4346393346786499,-0.05151839554309845,0.0
right_hand,15,0.2978173792362213,0.4811308979988098,-0.05157136172056198,0.0
right_hand,16,0.30550259351730347,0.5130864977836609,-0.047962162643671036,0.0
right_hand,17,0.23768089711666107,0.4649326205253601,-0.038159966468811035,0.0
right_hand,18,0.2580670118331909,0.4701278805732727,-0.04958345741033554,0.0
right_hand,19,0.2764706313610077,0.4957388639450073,-0.046973563730716705,0.0
right_hand,20,0.28476765751838684,0.5152163505554199,-0.04269217699766159,0.0
face,61,0.5161567330360413,0.5258898138999939,0.005548970308154821,
face,62,0.5191059708595276,0.5249518156051636,0.0034599625505506992,
face,63,0.4817337989807129,0.35457417368888855,0.0037951497361063957,
face,64,0.5182554125785828,0.47470030188560486,-0.011698069050908089,
face,65,0.5041011571884155,0.36011120676994324,-0.009882736019790173,
face,66,0.5025754570960999,0.3496328592300415,-0.011668226681649685,
face,67,0.4954775273799896,0.29707878828048706,-0.002385503612458706,
face,68,0.4780690371990204,0.34056708216667175,0.012997600249946117,
face,69,0.4995732605457306,0.3226994276046753,-0.007718706037849188,
face,70,0.47673067450523376,0.36584270000457764,0.013548633083701134,
face,71,0.4734817147254944,0.3580847382545471,0.02566254511475563,
face,72,0.5305388569831848,0.5174832344055176,-0.013981021009385586,
face,73,0.5254696607589722,0.519736111164093,-0.009941264986991882,
face,74,0.5217885971069336,0.5217556357383728,-0.005409222561866045,
face,75,0.5241667032241821,0.4780939519405365,-0.011943544261157513,
face,76,0.5176625847816467,0.5257220268249512,0.004416706506162882,
face,77,0.5195966362953186,0.5284107327461243,0.0006645264220423996,
face,78,0.5197916626930237,0.5240116715431213,0.003186444751918316,
face,79,0.5241813063621521,0.4726921319961548,-0.022220859304070473,
face,80,0.5253474712371826,0.5235273838043213,-0.0032932593021541834,
face,81,0.5287569761276245,0.5238559246063232,-0.006304742768406868,
face,82,0.5328442454338074,0.5243346095085144,-0.008855283260345459,
face,83,0.5322127342224121,0.5578849911689758,-0.00035957456566393375,
face,84,0.5316818952560425,0.5477634072303772,-0.007767260540276766,
face,85,0.5315515398979187,0.540459930896759,-0.009303844533860683,
face,86,0.531870424747467,0.5333639979362488,-0.008597987703979015,
face,87,0.5324171185493469,0.5284847021102905,-0.007850967347621918,
face,88,0.5243789553642273,0.5265831351280212,-0.0024324250407516956,
face,55,0.5195727944374084,0.36851269006729126,-0.012620814144611359,
face,56,0.5122442841529846,0.3825008273124695,0.0005711426492780447,
face,57,0.5095040798187256,0.5256388187408447,0.007026642560958862,
face,58,0.4836796522140503,0.5134315490722656,0.06720209121704102,
face,59,0.5223983526229858,0.4761377274990082,-0.013126510195434093,
face,60,0.5272471308708191,0.47955095767974854,-0.014047027565538883,
face,61,0.5161567330360413,0.5258898138999939,0.005548970308154821,
face,62,0.5191059708595276,0.5249518156051636,0.0034599625505506992,
face,63,0.4817337989807129,0.35457417368888855,0.0037951497361063957,
