segment,id,x,y,z,visibility
pose,0,0.5389737486839294,0.46571844816207886,-1.4012751579284668,0.999992847442627
pose,1,0.5587658882141113,0.40773168206214905,-1.3861594200134277,0.9999891519546509
pose,2,0.5707258582115173,0.4062403440475464,-1.3859293460845947,0.9999814033508301
pose,3,0.5810517072677612,0.40449845790863037,-1.385985255241394,0.9999897480010986
pose,4,0.5188422203063965,0.4112205505371094,-1.3675812482833862,0.9999686479568481
pose,5,0.5079514384269714,0.41199976205825806,-1.3676340579986572,0.9999121427536011
pose,6,0.49913862347602844,0.4124298691749573,-1.36753249168396,0.9999221563339233
pose,7,0.6082462668418884,0.4181786775588989,-1.1124708652496338,0.9999899864196777
pose,8,0.4868010878562927,0.431975781917572,-1.0159207582473755,0.9997933506965637
pose,9,0.5665687918663025,0.5130195617675781,-1.290579080581665,0.9999881982803345
pose,10,0.5201313495635986,0.5236278176307678,-1.2642461061477661,0.9999346733093262
pose,11,0.6999641060829163,0.6984876990318298,-0.9264539480209351,0.9998846054077148
pose,12,0.42902544140815735,0.6326268315315247,-0.691692590713501,0.9973032474517822
pose,13,0.7960259914398193,0.9742358326911926,-1.1028043031692505,0.9718170166015625
pose,14,0.28241270780563354,0.7147769927978516,-1.0259761810302734,0.9848167300224304
pose,15,0.8643049597740173,1.232464075088501,-1.2740830183029175,0.7982028126716614
pose,16,0.3236404061317444,0.4595067501068115,-1.512626051902771,0.9059470891952515
pose,17,0.8930493593215942,1.31684148311615,-1.332162618637085,0.51181560754776
pose,18,0.32072389125823975,0.49015820026397705,-1.5834555625915527,0.5757925510406494
pose,19,0.8651807308197021,1.3014321327209473,-1.339965581893921,0.6055703163146973
pose,20,0.3566291928291321,0.4879055619239807,-1.5365053415298462,0.5696828961372375
pose,21,0.8506280183792114,1.2798762321472168,-1.2815396785736084,0.6699804663658142
pose,22,0.357749879360199,0.498237669467926,-1.5120620727539062,0.6667512059211731
pose,23,0.6455639600753784,1.2542006969451904,-0.09464707970619202,0.022162118926644325
pose,24,0.46962445974349976,1.229924201965332,0.09630702435970306,0.022469252347946167
pose,25,0.6282831430435181,1.6643940210342407,0.27064403891563416,0.0014704858185723424
pose,26,0.4778507947921753,1.641512393951416,0.5465257167816162,0.004253175109624863
pose,27,0.6253557205200195,2.0480539798736572,0.9818602800369263,8.004204573808238e-06
pose,28,0.4714609384536743,2.0334200859069824,1.1897871494293213,2.6835048629436642e-05
pose,29,0.6309587955474854,2.1164779663085938,1.031921625137329,3.879169526044279e-06
pose,30,0.46893447637557983,2.1070945262908936,1.25055992603302,1.8689530406845734e-05
pose,31,0.5916798710823059,2.2202112674713135,0.6848839521408081,6.936323643458309e-06
pose,32,0.4852026700973511,2.203901767730713,0.8958061933517456,0.00010309131175745279
right_hand,0,0.33627620339393616,0.44195234775543213,1.9859427879964642e-07,0.0
right_hand,1,0.3703973889350891,0.45944270491600037,-0.0037888563238084316,0.0
right_hand,2,0.38644564151763916,0.5134994983673096,-0.005053685978055,0.0
right_hand,3,0.38249045610427856,0.5611897110939026,-0.005498867481946945,0.0
right_hand,4,0.3714303970336914,0.5896011590957642,-0.005906793288886547,0.0
right_hand,5,0.37765198945999146,0.5411873459815979,-0.00581166660413146,0.0
right_hand,6,0.37840914726257324,0.5978865623474121,-0.010699289850890636,0.0
right_hand,7,0.3778599500656128,0.639004111289978,-0.014459162950515747,0.0
right_hand,8,0.3766670525074005,0.6677125692367554,-0.01682959869503975,0.0
right_hand,9,0.35478371381759644,0.5526212453842163,-0.007212849333882332,0.0
right_hand,10,0.3548685610294342,0.6113272309303284,-0.009906631894409657,0.0
right_hand,11,0.35596537590026855,0.6505953073501587,-0.012807500548660755,0.0
right_hand,12,0.3564060926437378,0.6828883290290833,-0.01486495602875948,0.0
right_hand,13,0.3322688937187195,0.5560245513916016,-0.008720246143639088,0.0
right_hand,14,0.3338260352611542,0.611546516418457,-0.011998365633189678,0.0
right_hand,15,0.3359842896461487,0.6484569907188416,-0.01200560200959444,0.0
right_hand,16,0.3352077007293701,0.678086519241333,-0.011875653639435768,0.0
right_hand,17,0.310258150100708,0.5510390996932983,-0.010474265553057194,0.0
right_hand,18,0.31188642978668213,0.5919046401977539,-0.013155019842088223,0.0
right_hand,19,0.31397610902786255,0.6174497604370117,-0.010511131957173347,0.0
right_hand,20,0.31409481167793274,0.6400991678237915,-0.007882965728640556,0.0
face,61,0.5210663676261902,0.5283180475234985,0.005576684605330229,
face,62,0.524091899394989,0.5274273157119751,0.00354810175485909,
face,63,0.48509737849235535,0.35326701402664185,0.0011237846920266747,
face,64,0.5224114656448364,0.4757218658924103,-0.01176511775702238,
face,65,0.5077368021011353,0.35924389958381653,-0.011767646297812462,
face,66,0.506256103515625,0.34882625937461853,-0.013670973479747772,
face,67,0.49908140301704407,0.2958928346633911,-0.005466563161462545,
face,68,0.4813251793384552,0.33899179100990295,0.009886461310088634,
face,69,0.5032535195350647,0.32190316915512085,-0.010267439298331738,
face,70,0.47996363043785095,0.3642383813858032,0.01066760253161192,
face,71,0.4765883982181549,0.356069415807724,0.02236848510801792,
face,72,0.5351325273513794,0.5192201733589172,-0.013246309012174606,
face,73,0.5300875902175903,0.5217362642288208,-0.009415541775524616,
face,74,0.5265441536903381,0.5239043235778809,-0.005094150546938181,
face,75,0.5283623337745667,0.4791342318058014,-0.011816910468041897,
face,76,0.522626519203186,0.5282496809959412,0.004499894566833973,
face,77,0.5244454145431519,0.5310308933258057,0.0010588408913463354,
face,78,0.5247541666030884,0.5263363718986511,0.0033063157461583614,
face,79,0.5285277366638184,0.47364094853401184,-0.022145075723528862,
face,80,0.5301515460014343,0.5257843136787415,-0.002856805920600891,
face,81,0.5334095358848572,0.5260290503501892,-0.005671267863363028,
face,82,0.5373892188072205,0.526441752910614,-0.008000890724360943,
face,83,0.5365281701087952,0.5600779056549072,0.0016087660333141685,
face,84,0.5361111164093018,0.5510879158973694,-0.005979019682854414,
face,85,0.5360495448112488,0.5438137650489807,-0.0076711224392056465,
face,86,0.5364370942115784,0.5364142060279846,-0.007117552682757378,
face,87,0.5369986891746521,0.5312678813934326,-0.006446419283747673,
face,88,0.5292079448699951,0.5291932821273804,-0.0016986866248771548,
face,55,0.5234693884849548,0.3679268956184387,-0.014062243513762951,
face,56,0.5159046649932861,0.38150227069854736,-0.0011525595327839255,
face,57,0.5141164064407349,0.5274266600608826,0.007116902153939009,
face,58,0.48712602257728577,0.5099936127662659,0.06603588908910751,
face,59,0.526608407497406,0.47709864377975464,-0.01309242844581604,
face,60,0.5315066576004028,0.48064887523651123,-0.013743534684181213,
face,61,0.5210663676261902,0.5283180475234985,0.005576684605330229,
face,62,0.524091899394989,0.5274273157119751,0.00354810175485909,
face,63,0.48509737849235535,0.35326701402664185,0.0011237846920266747,
face,64,0.5224114656448364,0.4757218658924103,-0.01176511775702238,
face,65,0.5077368021011353,0.35924389958381653,-0.011767646297812462,
face,285,0.5512489080429077,0.3650778532028198,-0.01561648678034544,
face,286,0.5617347359657288,0.3767212927341461,-0.004188487771898508,
face,287,0.573549747467041,0.5241268873214722,0.0031067111995071173,
face,288,0.6072597503662109,0.5013737082481384,0.05791277810931206,
face,289,0.5538756847381592,0.4753105044364929,-0.014812709763646126,
face,290,0.5489521026611328,0.47950971126556396,-0.01456198375672102,
face,291,0.5661344528198242,0.5261459946632385,0.002109737368300557,
face,292,0.563075065612793,0.5255730748176575,0.0004306455375626683,
face,293,0.5918346643447876,0.34250888228416443,-0.005246085114777088,
face,294,0.5586076378822327,0.47325989603996277,-0.014012728817760944,
face,295,0.5672001838684082,0.3530826270580292,-0.015041321516036987,
face,133,0.5207731127738953,0.3974732458591461,0.0029965199064463377,
face,134,0.5279898047447205,0.45132043957710266,-0.0268455408513546,
face,135,0.49974730610847473,0.5446863770484924,0.032601483166217804,
face,136,0.5013400912284851,0.5543020367622375,0.045263953506946564,
face,137,0.4756673574447632,0.4530148506164551,0.04845714569091797,
face,138,0.4918963313102722,0.5275406837463379,0.04009110480546951,
face,139,0.47451722621917725,0.37682539224624634,0.03390360623598099,
face,140,0.5237630605697632,0.5843502879142761,0.015203740447759628,
face,141,0.5374775528907776,0.48198291659355164,-0.019870491698384285,
face,142,0.517436146736145,0.45211195945739746,-0.004143866244703531,
face,143,0.4776172637939453,0.403160959482193,0.026303980499505997,
face,144,0.5007904171943665,0.40274521708488464,0.004131568130105734,
face,145,0.5061957836151123,0.4035792648792267,0.0022872525732964277,
face,146,0.5229387879371643,0.5332165360450745,0.002307161455973983,
face,147,0.48281025886535645,0.4778524935245514,0.02843397855758667,
face,148,0.5347811579704285,0.5990488529205322,0.017741847783327103,
face,149,0.5179321765899658,0.5814707279205322,0.02958030253648758,
face,150,0.5104542970657349,0.5704209208488464,0.03630558028817177,
face,151,0.5355880856513977,0.3191313147544861,-0.018424389883875847,
face,152,0.5466839075088501,0.6014147400856018,0.015316089615225792,
face,153,0.5114250183105469,0.40245354175567627,0.0016036387532949448,
face,154,0.5162554383277893,0.400153785943985,0.0020944068673998117,
face,155,0.5193315148353577,0.39873597025871277,0.0031323954463005066,
face,156,0.47836366295814514,0.3812952935695648,0.019131800159811974,
face,157,0.5152276754379272,0.38822251558303833,0.0005991847137920558,
face,158,0.5097469687461853,0.38444745540618896,-0.0001662868307903409,
face,159,0.5040006041526794,0.3838714361190796,0.0005476204096339643,
face,160,0.4984847903251648,0.38622966408729553,0.0025499535258859396,
face,161,0.49533796310424805,0.3899482786655426,0.004912360105663538,
face,162,0.4719942808151245,0.3692224323749542,0.05115735903382301,
face,163,0.49709552526474,0.4006866216659546,0.0063741449266672134,
face,164,0.5404972434043884,0.4940923750400543,-0.013911034911870956,
face,362,0.5579819083213806,0.393718421459198,0.00025736779207363725,
face,363,0.5495870113372803,0.4496227204799652,-0.028163647279143333,
face,364,0.5931753516197205,0.5390652418136597,0.026666225865483284,
face,365,0.5938013792037964,0.5489951372146606,0.03920769318938255,
face,366,0.6128314137458801,0.44172540307044983,0.03957603499293327,
face,367,0.6008248925209045,0.5203198194503784,0.03313145041465759,
face,368,0.6079197525978088,0.3643318712711334,0.025285251438617706,
face,369,0.5691149830818176,0.5822227001190186,0.01247499231249094,
face,370,0.5419162511825562,0.481569766998291,-0.020115386694669724,
face,371,0.563643217086792,0.4485209882259369,-0.00698508508503437,
face,372,0.6056920886039734,0.3916117250919342,0.018174856901168823,
face,373,0.5790254473686218,0.3951791524887085,-0.0009248779970221221,
face,374,0.5734055042266846,0.3970235586166382,-0.002171165542677045,
face,375,0.564312219619751,0.5311241149902344,-0.0007522788364440203,
face,376,0.605016827583313,0.46845200657844543,0.02065228298306465,
face,377,0.5589327812194824,0.5980626940727234,0.016218582168221474,
face,378,0.576739490032196,0.5788131952285767,0.025666115805506706,
face,379,0.5845592617988586,0.5667615532875061,0.03137930855154991,
face,380,0.5679669976234436,0.396836519241333,-0.0022276209201663733,
face,381,0.5628191232681274,0.3953978717327118,-0.0011795692844316363,
face,382,0.5595561265945435,0.3946699798107147,0.00014106463640928268,
face,383,0.6027493476867676,0.36954137682914734,0.011243665590882301,
face,384,0.5633057355880737,0.3833581805229187,-0.0028190200682729483,
face,385,0.5688404440879822,0.3783915042877197,-0.004128905478864908,
face,386,0.5746195912361145,0.3768368661403656,-0.0040100859478116035,
face,387,0.5804943442344666,0.37819257378578186,-0.00265274359844625,
face,388,0.5841076374053955,0.38120803236961365,-0.0006363371503539383,
face,389,0.6119345426559448,0.356139600276947,0.041885942220687866,
face,390,0.5828847289085388,0.3924867510795593,0.0008810294093564153,
face,391,0.5602611899375916,0.49761590361595154,-0.009148658253252506,
face,392,0.5539300441741943,0.47350096702575684,-0.01731051504611969,
face,393,0.5485458970069885,0.49481555819511414,-0.013813171535730362,
